step,max_kl,lr,steps,reward_mean,value_mean,ret_mean,adv_mean,explained_variance,rollout_end_time,value_loss,policy_loss,final_policy_loss,i_scale,kl,entropy,gd_time,total_time
815,0.01,0.001,600,-0.226627,-6.23939,-7.02926,-0.787524,0.668114,0.0579572,12.1313,0.153211,0.141097,0,0.00944352,0.381933,8.68839,10308.2
816,0.01,0.001,600,-0.184185,-6.33743,-6.2911,0.0514823,0.953098,0.0519605,1.28652,-0.125367,-0.131352,0,0.00941224,0.388081,8.47626,10320.2
817,0.01,0.001,600,-0.194497,-6.16078,-6.42479,-0.26008,0.96737,0.0514772,1.60809,0.21709,0.212227,0,0.00965134,0.378385,8.58126,10332.3
818,0.01,0.001,600,-0.197578,-6.57302,-6.83437,-0.258763,0.978649,0.0606792,1.54859,0.219635,0.215371,0,0.00997261,0.401503,8.61066,10344.7
819,0.01,0.001,600,-0.179215,-6.47701,-6.23643,0.241462,0.975068,0.0563362,1.08047,-0.210905,-0.212587,1,0.00246706,0.377626,8.25913,10356.8
820,0.01,0.001,600,-0.170856,-6.29552,-6.00813,0.291413,0.980076,0.0526803,1.22715,-0.270635,-0.274184,0,0.00877424,0.404125,8.43652,10368.6
821,0.01,0.001,600,-0.177211,-5.98996,-5.9421,0.05166,0.988224,0.0583129,0.885901,0.00161956,-0.0015423,0,0.00877988,0.422928,8.52107,10380.7
822,0.01,0.001,600,-0.173543,-5.82649,-5.75099,0.0785016,0.982572,0.0471411,1.16276,-0.102404,-0.105817,0,0.00932248,0.415721,8.32919,10392.3
823,0.01,0.001,600,-0.164047,-5.64612,-5.51154,0.13699,0.982285,0.0536923,0.99228,-0.0763879,-0.0806079,0,0.00905587,0.436663,8.34853,10404.3
824,0.01,0.001,600,-0.162156,-5.70847,-5.47619,0.234483,0.987409,0.0527408,0.811406,-0.247921,-0.250377,0,0.00925973,0.412944,8.13443,10416
825,0.01,0.001,600,-0.177228,-5.42839,-5.60314,-0.171373,0.986723,0.0582197,0.989118,0.203889,0.200619,0,0.00906026,0.446117,8.49631,10428
826,0.01,0.001,600,-0.167069,-5.55532,-5.49233,0.0651858,0.982426,0.0620604,0.835387,-0.115949,-0.1188,0,0.00943533,0.432469,8.14772,10439.6
827,0.01,0.001,600,-0.1821,-5.61388,-5.94692,-0.329527,0.981985,0.0547311,1.14893,0.281084,0.277864,0,0.00854919,0.451419,7.86002,10451
828,0.01,0.001,600,-0.186042,-6.00356,-6.1911,-0.185004,0.98124,0.0612659,1.10827,0.230655,0.227454,0,0.00929296,0.462381,8.08835,10462.5
829,0.01,0.001,600,-0.178276,-6.27511,-6.13714,0.142853,0.980103,0.0527472,1.30973,-0.0844953,-0.0886028,0,0.00893356,0.476563,8.45833,10474.3
830,0.01,0.001,600,-0.16927,-6.03721,-5.83268,0.207387,0.979741,0.0540543,1.14847,-0.238186,-0.240872,0,0.00880187,0.462184,8.98536,10487
831,0.01,0.001,600,-0.185273,-6.08973,-6.28409,-0.192251,0.980682,0.0620697,1.21282,0.173088,0.169023,0,0.00892614,0.466833,8.47889,10498.9
832,0.01,0.001,600,-0.171436,-5.65632,-5.63663,0.0223241,0.986401,0.0537181,0.92681,-0.00661234,-0.00978558,0,0.00886468,0.469354,8.213,10510.7
833,0.01,0.001,600,-0.178771,-5.86009,-5.91993,-0.0569142,0.98219,0.0524082,0.943348,0.0435937,0.0396395,0,0.00849881,0.468268,8.40599,10522.4
834,0.01,0.001,600,-0.165851,-5.72507,-5.57383,0.156262,0.986481,0.0654607,1.00519,-0.120667,-0.12306,0,0.0083553,0.452205,7.75918,10533.9
835,0.01,0.001,600,-0.178237,-5.83624,-5.90109,-0.0617319,0.981535,0.0564413,0.955614,0.04826,0.0443254,0,0.00950138,0.474632,8.08524,10545.4
836,0.01,0.001,600,-0.177992,-6.11782,-6.14854,-0.0278202,0.983039,0.0527105,1.36296,0.0545333,0.0499813,0,0.00850939,0.49725,8.20608,10557.1
837,0.01,0.001,600,-0.168101,-5.70836,-5.57233,0.138682,0.984184,0.0568247,0.86545,-0.200442,-0.203496,0,0.00807864,0.507692,8.19768,10568.7
838,0.01,0.001,600,-0.185107,-5.83225,-6.11537,-0.280582,0.982408,0.0554733,1.15551,0.256224,0.253273,0,0.00986395,0.514936,8.78205,10581
839,0.01,0.001,600,-0.183347,-6.26309,-6.30422,-0.0370753,0.984831,0.0586777,0.954502,0.0575272,0.0540417,0,0.00935412,0.512735,8.52805,10593
840,0.01,0.001,600,-0.160149,-5.96815,-5.63005,0.34233,0.97105,0.0514674,1.45246,-0.414835,-0.42052,0,0.00770909,0.522084,8.10894,10604.6
841,0.01,0.001,600,-0.177878,-5.82351,-5.92619,-0.09913,0.984589,0.0590608,0.894933,0.0918374,0.090141,1,0.00237088,0.515794,8.50633,10616.6
842,0.01,0.001,600,-0.176072,-5.68505,-5.80426,-0.116794,0.989453,0.050812,0.766366,0.130367,0.128191,0,0.0098187,0.504561,8.33783,10628.2
843,0.01,0.001,600,-0.175448,-5.82957,-5.79827,0.0360016,0.987017,0.0547559,0.875074,-0.0900888,-0.0926357,0,0.00940626,0.47291,7.90749,10639.7
844,0.01,0.001,600,-0.168457,-5.66535,-5.70286,-0.0359564,0.971006,0.0493686,1.4633,0.0583265,0.0545557,0,0.00882673,0.462479,8.14471,10651
845,0.01,0.001,600,-0.154577,-5.41353,-5.19264,0.222833,0.983533,0.0525706,0.725198,-0.225224,-0.228583,0,0.00919814,0.46107,8.0399,10663.2
846,0.01,0.001,600,-0.165294,-5.30875,-5.38515,-0.0739951,0.983206,0.0567842,0.948117,0.0874256,0.0845947,0,0.00865513,0.473115,8.33128,10674.9
847,0.01,0.001,600,-0.174452,-5.41923,-5.62604,-0.205209,0.977982,0.0518603,1.39666,0.194096,0.190625,0,0.00797511,0.495226,8.04948,10686.6
848,0.01,0.001,600,-0.188273,-5.78796,-6.12082,-0.330653,0.980896,0.0550165,1.1113,0.303135,0.300407,0,0.00842428,0.49897,19.3963,10709.4
849,0.01,0.001,600,-0.174497,-5.87624,-5.925,-0.0476366,0.985605,0.057689,0.829133,0.0556971,0.0543467,1,0.00245777,0.490186,8.31857,10721.1
850,0.01,0.001,600,-0.173955,-5.85548,-5.86087,-0.00111155,0.98615,0.0573738,0.782484,0.00126964,-0.0009011,0,0.00886662,0.479619,8.16807,10732.8
851,0.01,0.001,600,-0.161805,-5.71535,-5.56905,0.149011,0.987717,0.0633998,0.697281,-0.148032,-0.151018,0,0.00880835,0.492059,8.52819,10744.9
852,0.01,0.001,600,-0.18386,-5.99901,-6.14209,-0.139387,0.983522,0.0512748,0.958116,0.168224,0.164837,0,0.00788506,0.472385,8.60327,10756.8
853,0.01,0.001,600,-0.179717,-6.20984,-6.15189,0.0623803,0.985047,0.0572636,0.833938,-0.0848373,-0.0878842,0,0.00905163,0.487866,8.17002,10769
854,0.01,0.001,600,-0.170709,-5.86371,-5.74873,0.118205,0.987581,0.0526774,0.706986,-0.0954098,-0.0984979,0,0.0090752,0.502625,7.92939,10780.2
855,0.01,0.001,600,-0.16507,-5.89104,-5.74198,0.151455,0.97712,0.0521731,1.21593,-0.133345,-0.136156,0,0.00906545,0.517549,8.48271,10792.3
856,0.01,0.001,600,-0.178333,-6.12022,-6.19812,-0.0748407,0.98364,0.0575261,1.22753,0.107918,0.104863,0,0.009305,0.519087,7.91397,10803.8
857,0.01,0.001,600,-0.185095,-6.65894,-6.60141,0.0612552,0.985234,0.0562541,1.03573,-0.0730486,-0.0744078,1,0.00245764,0.499055,7.97724,10815.2
858,0.01,0.001,600,-0.170196,-6.24423,-6.04252,0.204038,0.984776,0.0545976,0.846357,-0.190104,-0.193079,0,0.00871083,0.493207,9.01611,10827.8
859,0.01,0.001,600,-0.16967,-5.97631,-5.91487,0.0643432,0.981769,0.0603912,1.00299,-0.112692,-0.115614,0,0.00796173,0.533171,8.11785,10839.4
860,0.01,0.001,600,-0.169536,-5.65635,-5.6475,0.0114623,0.982489,0.0578473,0.772262,0.00323849,-0.000398953,0,0.00931389,0.518526,8.54735,10851.4
861,0.01,0.001,600,-0.170697,-5.68213,-5.68732,-0.00131443,0.982167,0.0542176,1.14452,-0.0241296,-0.0262417,0,0.00819314,0.527286,8.15125,10863.3
862,0.01,0.001,600,-0.158743,-5.3811,-5.23674,0.148293,0.982105,0.0521669,0.969031,-0.151848,-0.155187,0,0.00900761,0.53859,7.86246,10874.4
863,0.01,0.001,600,-0.15369,-5.31261,-5.14014,0.17332,0.984815,0.0529547,0.910454,-0.121142,-0.124071,0,0.00942732,0.528186,8.38768,10886.2
864,0.01,0.001,600,-0.162086,-5.15363,-5.22941,-0.0704017,0.979396,0.0514097,0.932762,0.0336185,0.0312918,0,0.00980105,0.525887,7.92283,10897.5
865,0.01,0.001,600,-0.182697,-5.66575,-5.97744,-0.307565,0.98186,0.0574572,0.984014,0.324078,0.322656,1,0.00244561,0.528781,8.80125,10909.8
866,0.01,0.001,600,-0.173153,-5.70775,-5.73321,-0.0210838,0.986623,0.0555031,0.805331,0.0191221,0.0163896,0,0.00928106,0.52499,8.48406,10922
867,0.01,0.001,600,-0.175717,-5.77773,-5.78709,-0.00623421,0.988875,0.0597808,0.759281,0.0525411,0.0500046,0,0.00999678,0.495651,7.67533,10932.9
868,0.01,0.001,600,-0.158806,-5.688,-5.45546,0.235167,0.987386,0.0607195,0.75812,-0.226812,-0.229115,0,0.00989843,0.488975,8.0828,10944.5
869,0.01,0.001,600,-0.174842,-5.75983,-5.86769,-0.104091,0.984686,0.0549593,1.00383,0.132021,0.129206,0,0.00995305,0.507508,7.62075,10956.3
870,0.01,0.001,600,-0.161697,-5.52512,-5.41654,0.111343,0.987959,0.049964,0.799673,-0.10139,-0.102484,1,0.00243037,0.488967,8.52112,10968.4
871,0.01,0.001,600,-0.171968,-5.93011,-6.01152,-0.0785705,0.981997,0.058533,0.916811,0.0905464,0.0877268,0,0.00880187,0.48715,8.28029,10980.2
872,0.01,0.001,600,-0.152616,-5.71323,-5.33041,0.385746,0.985227,0.0516548,0.514871,-0.385436,-0.388576,0,0.00947348,0.444706,7.87718,10991.5
873,0.01,0.001,600,-0.17124,-5.48321,-5.62336,-0.135875,0.987757,0.0529623,0.704115,0.143223,0.141022,0,0.00859417,0.456407,8.08118,11003.4
874,0.01,0.001,600,-0.16074,-5.48422,-5.36809,0.118496,0.983763,0.0512078,0.971092,-0.0997811,-0.101807,1,0.00242786,0.450822,8.24114,11015.1
875,0.01,0.001,600,-0.178146,-5.531,-5.81309,-0.277872,0.983271,0.0571225,0.98423,0.245044,0.241947,0,0.00859176,0.475887,8.34599,11027
876,0.01,0.001,600,-0.15593,-5.53843,-5.34493,0.197897,0.983411,0.0556822,0.963606,-0.173667,-0.17658,0,0.00834048,0.467057,8.03564,11038.4
877,0.01,0.001,600,-0.18141,-5.56671,-5.89443,-0.323543,0.984553,0.0580409,0.910161,0.328568,0.325631,0,0.00966574,0.47137,8.84502,11051.1
878,0.01,0.001,600,-0.170597,-5.76186,-5.74425,0.0184569,0.9794,0.0576081,2.23282,0.0072314,0.00339325,0,0.00934403,0.467381,8.03537,11062.7
879,0.01,0.001,600,-0.167322,-5.45545,-5.47797,-0.0186664,0.988496,0.0607607,0.633676,0.0221462,0.019868,0,0.0086814,0.472107,7.71499,11074.7
880,0.01,0.001,600,-0.168055,-5.46718,-5.55442,-0.0853641,0.983747,0.0593526,0.96365,0.0734161,0.0713452,1,0.00244312,0.467312,8.08409,11086.3
881,0.01,0.001,600,-0.170047,-5.55677,-5.60762,-0.0475682,0.983945,0.0517433,0.883577,0.0415123,0.0388598,0,0.00856343,0.472295,8.15076,11097.8
882,0.01,0.001,600,-0.159002,-5.29208,-5.24025,0.0542781,0.981589,0.0546737,1.13912,-0.0945059,-0.0980428,0,0.00937996,0.473193,8.08461,11109.4
883,0.01,0.001,600,-0.18104,-5.63572,-5.93081,-0.292781,0.984172,0.0553503,0.709077,0.329184,0.325854,0,0.00992039,0.47189,8.33178,11121.3
884,0.01,0.001,600,-0.15302,-5.56336,-5.18376,0.382455,0.975082,0.0587137,1.09723,-0.322664,-0.330578,0,0.00875261,0.464234,8.27174,11133
885,0.01,0.001,600,-0.164051,-5.75473,-5.61707,0.141081,0.982356,0.0535181,0.977696,-0.125097,-0.127987,0,0.0081889,0.487269,8.06952,11144.5
886,0.01,0.001,600,-0.17063,-5.38211,-5.53608,-0.151809,0.98672,0.0588198,0.828013,0.123095,0.119315,0,0.00826667,0.497112,8.46196,11156.2
887,0.01,0.001,600,-0.156874,-5.3362,-5.15135,0.186231,0.984622,0.0624766,0.921778,-0.218611,-0.221994,0,0.00899198,0.501146,8.13949,11168
888,0.01,0.001,600,-0.163124,-5.56346,-5.54995,0.0172041,0.977389,0.0559437,0.951551,0.00594966,0.00262476,0,0.00904774,0.533964,8.39638,11179.9
889,0.01,0.001,600,-0.16279,-5.4076,-5.34362,0.067063,0.984965,0.058845,0.897423,-0.0721096,-0.0749175,0,0.00971147,0.511381,8.01101,11191.5
890,0.01,0.001,600,-0.162125,-5.56811,-5.51267,0.0590705,0.982319,0.0578361,0.924386,-0.0438939,-0.0464204,0,0.00896034,0.515825,7.9948,11202.9
891,0.01,0.001,600,-0.152594,-5.25754,-5.16079,0.100368,0.981554,0.0589583,0.634747,-0.0656855,-0.0675134,1,0.00242149,0.508668,8.29473,11214.7
892,0.01,0.001,600,-0.14978,-5.07568,-4.9922,0.085456,0.983349,0.0504692,0.798812,-0.0847213,-0.0862445,1,0.00234131,0.513873,8.10051,11226.3
893,0.01,0.001,600,-0.179061,-5.52472,-5.88124,-0.354319,0.977709,0.0594356,1.24905,0.349779,0.345133,0,0.00918183,0.531633,8.4714,11238.2
894,0.01,0.001,600,-0.169596,-5.7602,-5.76481,-0.000315934,0.984743,0.0545988,0.907937,0.00463081,0.00133398,0,0.00869544,0.527218,8.04187,11249.8
895,0.01,0.001,600,-0.162503,-5.52626,-5.43337,0.096352,0.983033,0.0566812,1.0635,-0.130335,-0.131617,1,0.00244203,0.498902,8.18096,11261.4
896,0.01,0.001,600,-0.154728,-5.42368,-5.26638,0.159873,0.984078,0.0570142,0.894063,-0.157485,-0.160482,0,0.00964115,0.488527,8.13192,11272.8
897,0.01,0.001,600,-0.176362,-5.71786,-5.84504,-0.124318,0.986407,0.0519557,0.779421,0.169057,0.165823,0,0.00898158,0.487127,8.33783,11284.5
898,0.01,0.001,600,-0.163282,-5.577,-5.49367,0.0856168,0.984331,0.0625911,0.924142,-0.0917105,-0.0943809,0,0.00880574,0.482974,8.41169,11296.7
899,0.01,0.001,600,-0.159452,-5.52024,-5.43528,0.0880904,0.981357,0.0546572,0.856835,-0.0630894,-0.0658431,0,0.00895553,0.483917,8.14111,11308.2
900,0.01,0.001,600,-0.172515,-5.39307,-5.5741,-0.17762,0.987606,0.0546906,0.854277,0.152497,0.149498,0,0.00843829,0.517197,8.1783,11320.2
901,0.01,0.001,600,-0.160818,-5.34166,-5.28218,0.0625892,0.983724,0.0535247,0.991682,-0.0957762,-0.097271,1,0.00239799,0.499877,8.13391,11331.9
902,0.01,0.001,600,-0.171196,-5.34803,-5.45577,-0.103223,0.984425,0.0632615,0.915377,0.103416,0.100433,0,0.00975879,0.483803,8.46919,11343.7
903,0.01,0.001,600,-0.171866,-5.69022,-5.80247,-0.107465,0.985316,0.056612,0.843175,0.0939653,0.090798,0,0.00958145,0.500202,8.23013,11355.6
904,0.01,0.001,600,-0.155108,-5.26773,-5.17161,0.10015,0.98276,0.0597665,0.812439,-0.0841957,-0.0873407,0,0.00903445,0.489454,8.10738,11367.3
905,0.01,0.001,600,-0.168648,-5.35389,-5.54557,-0.188616,0.98342,0.0583351,0.891387,0.229981,0.226435,0,0.00890865,0.473599,7.9659,11379
906,0.01,0.001,600,-0.172595,-5.81096,-5.85803,-0.0432465,0.978926,0.054991,1.22283,0.0637871,0.0620044,1,0.00247974,0.469185,8.73894,11391.1
907,0.01,0.001,600,-0.169215,-5.87099,-5.82935,0.044683,0.985399,0.0506434,0.676927,-0.031219,-0.0345357,0,0.00914021,0.482356,7.99194,11402.4
908,0.01,0.001,600,-0.176207,-5.86496,-5.91876,-0.0503278,0.988708,0.0539215,0.852592,0.0686546,0.0663471,0,0.00895665,0.47122,8.34797,11414
909,0.01,0.001,600,-0.169409,-5.80204,-5.71265,0.0931765,0.9864,0.0584044,0.820617,-0.0988749,-0.101509,0,0.00872764,0.471694,7.81311,11425.2
910,0.01,0.001,600,-0.170387,-5.59736,-5.58587,0.0138676,0.985242,0.0488043,0.812161,-0.0196778,-0.0242051,0,0.00954334,0.466353,8.28047,11436.8
911,0.01,0.001,600,-0.16706,-5.82628,-5.73327,0.0949751,0.984796,0.0601439,0.990977,-0.133344,-0.135921,0,0.00978971,0.452332,8.28489,11448.7
912,0.01,0.001,600,-0.166915,-5.56733,-5.5347,0.0354894,0.989064,0.0575323,0.695533,0.0107591,0.00804799,0,0.00877446,0.46663,8.25726,11461
913,0.01,0.001,600,-0.180664,-5.98,-6.10319,-0.119905,0.985189,0.0596387,0.970559,0.124741,0.121487,0,0.00856145,0.489776,8.47322,11473.1
914,0.01,0.001,600,-0.152123,-5.5021,-5.17415,0.330766,0.979441,0.0647008,0.921248,-0.301629,-0.30951,0,0.00910985,0.485331,8.29395,11485
915,0.01,0.001,600,-0.174686,-5.50944,-5.70271,-0.189252,0.98316,0.0545344,0.861808,0.210592,0.207232,0,0.00875839,0.488948,8.3712,11496.9
916,0.01,0.001,600,-0.165004,-5.68108,-5.63991,0.0442994,0.986945,0.0537081,0.736741,-0.0457526,-0.0482665,0,0.00908897,0.513794,7.99442,11508.5
917,0.01,0.001,600,-0.180522,-5.75414,-5.96073,-0.202496,0.981571,0.0614915,1.14673,0.23745,0.233812,0,0.00957095,0.511366,8.37861,11520.4
918,0.01,0.001,600,-0.143168,-5.4257,-4.95641,0.473259,0.983969,0.053688,0.693086,-0.467313,-0.471059,0,0.00897197,0.499336,8.10929,11532
919,0.01,0.001,600,-0.17214,-5.21661,-5.46345,-0.243731,0.985881,0.0549827,0.759205,0.197192,0.195639,1,0.00243018,0.503249,8.46048,11543.8
920,0.01,0.001,600,-0.161519,-5.18459,-5.21158,-0.0234036,0.973511,0.0633388,0.933806,-0.0740728,-0.0779408,0,0.00822144,0.509951,8.31869,11555.8
921,0.01,0.001,600,-0.162543,-5.31207,-5.4219,-0.105744,0.973285,0.0602968,1.39518,0.0534614,0.0494703,0,0.00939785,0.519668,8.32865,11567.5
922,0.01,0.001,600,-0.152823,-4.98207,-4.95894,0.026973,0.977993,0.0488164,0.859177,-0.0248645,-0.0272778,0,0.0097073,0.529499,7.87204,11578.7
923,0.01,0.001,600,-0.164304,-5.10735,-5.27684,-0.1683,0.983509,0.0526516,0.856694,0.150788,0.147981,0,0.00849898,0.522315,8.02476,11590.1
924,0.01,0.001,600,-0.16948,-5.31804,-5.52767,-0.206003,0.988262,0.0640976,0.782719,0.212949,0.210022,0,0.0087403,0.543215,8.3454,11602.2
925,0.01,0.001,600,-0.167581,-5.36497,-5.50755,-0.139529,0.980797,0.0582781,1.01946,0.11206,0.109097,0,0.00919541,0.53626,8.34075,11614.1
926,0.01,0.001,600,-0.167483,-5.90978,-5.87985,0.0320843,0.98359,0.0514233,0.917243,-0.0370275,-0.0388409,1,0.002486,0.547713,8.421,11626
927,0.01,0.001,600,-0.17458,-5.74276,-5.83661,-0.0918943,0.98526,0.0621953,0.915369,0.11243,0.108991,0,0.00999942,0.509529,8.39501,11637.9
928,0.01,0.001,600,-0.18168,-5.76906,-5.95074,-0.178167,0.978702,0.0585217,1.15773,0.204331,0.202181,1,0.00246832,0.509551,8.7401,11650.4
929,0.01,0.001,600,-0.163049,-5.71201,-5.56726,0.148582,0.981282,0.0676816,1.18998,-0.238876,-0.241956,0,0.00936923,0.501686,8.39439,11664.4
930,0.01,0.001,600,-0.162746,-5.21939,-5.29943,-0.0748905,0.9778,0.0523674,1.45634,0.0992354,0.097568,1,0.00251569,0.500542,7.96023,11675.9
931,0.01,0.001,600,-0.170986,-5.53711,-5.6963,-0.156315,0.981067,0.0530722,1.14906,0.168492,0.165008,0,0.00999822,0.497128,8.14758,11687.5
932,0.01,0.001,600,-0.184984,-5.98199,-6.30545,-0.321507,0.977991,0.0516548,1.21781,0.325073,0.322545,1,0.0023996,0.489411,8.53923,11699.3
933,0.01,0.001,600,-0.159407,-5.80619,-5.51914,0.288753,0.982869,0.0547044,0.773388,-0.263673,-0.266776,0,0.00999217,0.470536,8.1471,11710.9
934,0.01,0.001,600,-0.16299,-5.71501,-5.58071,0.137627,0.983894,0.0585268,0.836813,-0.185401,-0.187752,0,0.0092741,0.472238,8.35532,11722.5
935,0.01,0.001,600,-0.162721,-5.37916,-5.36427,0.0190946,0.986326,0.0525372,0.836733,-0.102179,-0.104749,0,0.00910991,0.44868,9.15994,11741.1
936,0.01,0.001,600,-0.183887,-5.77091,-6.13719,-0.362336,0.969913,0.0587676,1.25302,0.320889,0.316725,0,0.00987598,0.448293,8.82871,11754
937,0.01,0.001,600,-0.150759,-5.39749,-5.1596,0.240807,0.9845,0.0565245,0.670525,-0.225777,-0.229177,0,0.00996274,0.454552,9.36343,11767.9
938,0.01,0.001,600,-0.168663,-5.35309,-5.554,-0.19829,0.985927,0.0600097,0.737859,0.201341,0.198214,0,0.00959253,0.436981,8.33495,11779.8
939,0.01,0.001,600,-0.181516,-5.86768,-6.12694,-0.255549,0.984472,0.0527637,0.841574,0.239311,0.236306,0,0.00935374,0.452674,8.40759,11791.7
940,0.01,0.001,600,-0.160843,-5.76047,-5.5458,0.218316,0.983029,0.0623114,0.997548,-0.237371,-0.241072,0,0.00913297,0.422286,8.36925,11803.6
941,0.01,0.001,600,-0.159454,-5.65275,-5.49938,0.156255,0.98748,0.0547676,0.790109,-0.147392,-0.149714,0,0.0090661,0.438511,8.11695,11815.2
942,0.01,0.001,600,-0.162269,-5.66434,-5.62385,0.0420475,0.983834,0.0583231,0.957289,-0.01167,-0.015452,0,0.00941799,0.441268,8.43728,11827
943,0.01,0.001,600,-0.157669,-5.30687,-5.17421,0.134511,0.983158,0.061105,0.8235,-0.239387,-0.242834,0,0.00991291,0.418353,8.24393,11838.7
944,0.01,0.001,600,-0.163589,-5.17784,-5.23806,-0.0566322,0.982332,0.0563183,1.18351,0.0864741,0.082134,0,0.00965125,0.428986,8.47475,11850.6
945,0.01,0.001,600,-0.182837,-5.65407,-5.97747,-0.320407,0.977351,0.0545943,1.19401,0.28874,0.285224,0,0.00936901,0.436715,8.40834,11862.6
946,0.01,0.001,600,-0.160804,-5.61624,-5.48717,0.133362,0.984542,0.069658,0.750566,-0.17531,-0.176506,1,0.00243849,0.414212,8.80058,11874.9
947,0.01,0.001,600,-0.169127,-5.43543,-5.56883,-0.130477,0.987626,0.0597882,0.773584,0.140873,0.139444,1,0.00255255,0.414155,8.41432,11886.9
948,0.01,0.001,600,-0.169266,-5.57446,-5.628,-0.0507749,0.978267,0.0522726,1.08288,0.053643,0.0491255,0,0.00905243,0.413554,8.17786,11898.4
949,0.01,0.001,600,-0.166701,-5.66073,-5.5954,0.0696034,0.988719,0.0595763,0.680932,-0.0759283,-0.0780777,0,0.00874696,0.421846,8.32172,11910.4
950,0.01,0.001,600,-0.158269,-5.72222,-5.59707,0.129022,0.978908,0.0547454,0.726236,-0.149624,-0.152642,0,0.00809833,0.439043,8.3433,11922.2
951,0.01,0.001,600,-0.172746,-5.80649,-5.90522,-0.0953667,0.987288,0.0577683,0.738025,0.105187,0.102722,0,0.00961387,0.415103,8.0415,11934.5
952,0.01,0.001,600,-0.167189,-5.93308,-5.80292,0.13376,0.980639,0.0624244,0.849846,-0.0890249,-0.0929911,0,0.00835907,0.428266,8.19669,11946.1
953,0.01,0.001,600,-0.166323,-6.00703,-5.86111,0.149591,0.983368,0.0615385,0.909937,-0.109005,-0.112434,0,0.009222,0.434996,8.41374,11958.2
954,0.01,0.001,600,-0.15102,-5.62543,-5.22619,0.402177,0.982195,0.0594988,0.872821,-0.398433,-0.403712,0,0.00975052,0.394204,8.33012,11970
955,0.01,0.001,600,-0.154935,-5.10676,-5.09844,0.0121521,0.984183,0.0506632,0.922318,-0.0478441,-0.0512956,0,0.00869572,0.381354,8.04078,11981.4
956,0.01,0.001,600,-0.162649,-5.20243,-5.34977,-0.143738,0.987304,0.0536397,0.928249,0.118981,0.116944,0,0.00932003,0.373469,8.10941,11992.9
957,0.01,0.001,600,-0.161925,-5.39763,-5.47758,-0.0782548,0.989114,0.0547445,0.732347,0.0809258,0.0784911,0,0.00953086,0.390641,8.16935,12004.6
958,0.01,0.001,600,-0.150856,-5.27373,-5.08896,0.187456,0.98005,0.0561595,0.87653,-0.173564,-0.175023,1,0.00243435,0.352993,7.78444,12015.7
959,0.01,0.001,600,-0.162814,-5.14034,-5.31239,-0.168721,0.988394,0.0572021,0.678255,0.122748,0.121557,1,0.0024848,0.349189,8.76801,12027.9
960,0.01,0.001,600,-0.174153,-5.4582,-5.70341,-0.240722,0.987098,0.0563817,0.802545,0.217017,0.213609,0,0.00855907,0.356913,8.34957,12039.9
961,0.01,0.001,600,-0.161351,-5.52624,-5.45588,0.0727674,0.983529,0.0534761,0.863365,-0.0559216,-0.0586372,0,0.00903808,0.349963,8.3057,12051.7
962,0.01,0.001,600,-0.169424,-5.611,-5.69746,-0.0820956,0.988744,0.054812,0.692654,0.084709,0.0833709,1,0.00249767,0.366661,8.22457,12063.4
963,0.01,0.001,600,-0.167285,-5.70753,-5.70011,0.0105776,0.988015,0.0543585,0.759313,-0.0294567,-0.0317374,0,0.00953192,0.357949,8.47368,12075.7
964,0.01,0.001,600,-0.183493,-5.63696,-5.98488,-0.344543,0.958337,0.0540154,1.45344,0.17776,0.174165,0,0.00944646,0.379849,8.33617,12087.4
965,0.01,0.001,600,-0.137709,-5.0979,-4.6645,0.436557,0.974073,0.0531843,0.853859,-0.484955,-0.492283,0,0.0084123,0.34949,8.33142,12099.1
966,0.01,0.001,600,-0.159256,-5.03693,-5.17687,-0.137712,0.986596,0.0523357,0.604417,0.146876,0.144058,0,0.00976712,0.391353,8.28334,12111.1
967,0.01,0.001,600,-0.157734,-5.30494,-5.32807,-0.0200704,0.983372,0.0556657,0.811823,0.0350475,0.0333329,1,0.00246249,0.389234,8.76195,12123.9
968,0.01,0.001,600,-0.15372,-5.19065,-5.14064,0.0532842,0.989095,0.0606267,0.613908,-0.0438562,-0.0469558,0,0.00860747,0.408714,8.26149,12135.7
969,0.01,0.001,600,-0.149611,-5.05964,-4.92996,0.132606,0.978133,0.0530481,0.920941,-0.221596,-0.226193,0,0.00917926,0.377538,8.52484,12147.4
970,0.01,0.001,600,-0.155625,-5.34356,-5.28482,0.062467,0.982269,0.0577552,0.76415,-0.0308006,-0.0324713,1,0.0026323,0.383063,12.2761,12163.2
971,0.01,0.001,600,-0.153358,-5.44746,-5.3317,0.1195,0.986514,0.0560751,0.860271,-0.111927,-0.113169,1,0.00239643,0.366741,8.482,12175.2
972,0.01,0.001,600,-0.147605,-4.95985,-4.77908,0.184035,0.989452,0.0535965,0.619565,-0.149632,-0.151116,1,0.00246046,0.34379,8.14749,12186.7
973,0.01,0.001,600,-0.166429,-5.17537,-5.41509,-0.235564,0.986107,0.0669293,0.919789,0.233144,0.22961,0,0.00815528,0.359319,8.05031,12199.3
